# File: AlexandriaLib/tables/HF-6-311G**.csv Date: 2017-10-08 14:52:19
#
# Quantum mechanic results for molecular dipole and Polarizability at 298.15K in the gas phase.
# Computed using HF/6-311G** method.
# References at the bottom of the file as comments.
#
# More information is on http://virtualchemistry.org
#
#|||||||||||dipole|||||Polarizability|||||
# Alexandria ID|Compound|Formula|Charge|Multiplicity|CAS no.|ChemSpider ID|PubChem ID|Rotatable Bonds|StdInChI|InChIkey||Exp.|Error|Ref.|HF/6-311G**||Exp.|Error|Ref.|HF/6-311G**||Filename|
118|2H-tetrazole|CH2N4|0|1|288-94-8|60842|67519|0|InChI=1S/CH2N4/c1-2-4-5-3-1/h1H,(H,2,3,4,5)|KJUGUADJHNHALS-UHFFFAOYSA-N|||||2.28|||||4.37||2H-tetrazole
352|bromo(chloro)methane|CH2BrCl|0|1|74-97-5|6093|6333|0|InChI=1S/CH2BrCl/c2-1-3/h1H2|JPOXNPPZZKNXOV-UHFFFAOYSA-N||1.66|0.00|22|1.91||7.58|0.00|22|5.08||bromochloromethane
407|chloro(fluoro)methane|CH2ClF|0|1|593-70-4|11153|11643|0|InChI=1S/CH2ClF/c2-1-3/h1H2|XWCDCDSDNJVCLO-UHFFFAOYSA-N||1.82|0.00|22|2.23|||||2.96||chlorofluoromethane
425|cyanamide|CH2N2|0|1|65931-45-5|9480|9864|0|InChI=1S/CH2N2/c2-1-3/h2H2|XZMCDFZZKTWFGF-UHFFFAOYSA-N||4.24|0.04|34|4.62||3.44|0.00|19|2.83||cyanamide
447|diazomethane|CH2N2|0|1|334-88-3|9176|9550|0|InChI=1S/CH2N2/c1-3-2/h1H2|YXHKONLOYHBTNS-UHFFFAOYSA-N||1.50|0.01|34|1.34|||||3.65||diazomethane
451|dibromomethane|CH2Br2|0|1|74-95-3|2916|3024|0|InChI=1S/CH2Br2/c2-1-3/h1H2|FJBFPHVGVWTDIP-UHFFFAOYSA-N||1.43|0.00|22|1.78||8.70|0.00|22|5.91||dibromomethane
457|dichloromethane|CH2Cl2|0|1|75-09-2|6104|6344|0|InChI=1S/CH2Cl2/c2-1-3/h1H2|YMWUJEATGCHHMB-UHFFFAOYSA-N||1.60|0.00|22|2.03||6.48|0.00|22|4.26||dichloromethane
475|difluoromethane|CH2F2|0|1|75-10-5|6105|6345|0|InChI=1S/CH2F2/c2-1-3/h1H2|RWRIWBAIICGTTQ-UHFFFAOYSA-N||1.98|0.00|22|2.17||2.71|0.22|341|1.75||difluoromethane
482|carbonic acid|CH2O3|0|1|463-79-6|747|767|0|InChI=1S/CH2O3/c2-1(3)4/h(H2,2,3,4)|BVKZGUZCCUSVTD-UHFFFAOYSA-N|||||5.32|||||2.59||dihydrogen-carbonate
488|diiodomethane|CH2I2|0|1|75-11-6|6106|6346|0|InChI=1S/CH2I2/c2-1-3/h1H2|NZZFYRREKKOMAT-UHFFFAOYSA-N||1.22|0.00|22|1.48||12.93|0.00|22|9.05||diiodomethane
489|bromo(iodo)methane|CH2BrI|0|1|557-68-6|61690|68407|0|InChI=1S/CH2BrI/c2-1-3/h1H2|TUDWMIUPYRKEFN-UHFFFAOYSA-N|||||1.63|||||7.46||iodobromomethane
554|formaldehyde|CH2O|0|1|50-00-0|692|712|0|InChI=1S/CH2O/c1-2/h1H2|WSFSSNUMVMOOMR-UHFFFAOYSA-N||2.33|0.00|38|2.65||2.45|0.00|243|1.90||formaldehyde
556|formic acid|CH2O2|0|1|64-18-6|278|284|0|InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)|BDAGIHXWWSANSR-UHFFFAOYSA-N||1.42|0.00|22|1.61||3.39|0.00|22|2.25||formic-acid
858|methanethione|CH2S|0|1|865-36-1|71446|79115|0|InChI=1S/CH2S/c1-2/h1H2|DBTDEFJAFBUGPP-UHFFFAOYSA-N||1.65|0.00|244|2.18|||||3.64||thioformaldehyde
2217|methaneselone|CH2Se|0|1|6596-50-5|21589|23068|0|InChI=1S/CH2Se/c1-2/h1H2|QKWLEZCBHBKUDK-UHFFFAOYSA-N|||||1.99|||||4.66||methaneselone
2234|germaacetylene|CH2Ge|0|1||25933987||0|InChI=1S/CH2Ge/c1-2/h1-2H||||||0.17|||||6.12||germaacetylene
2243|methylidynesilane|CH2Si|0|1||4321526|5148051|0|InChI=1S/CH2Si/c1-2/h1-2H|CZEKVRCBQIUXJU-UHFFFAOYSA-N|||||0.09|||||5.60||methylidynesilane
3067|carbene|CH2|0|3|2465-56-7|109779||0|InChI=1S/CH2/h1H2||||||0.59|||||1.30||methylene
333|borane carbonyl|BH3CO|0|1|13205-44-2|10225684||0|InChI=1S/CH3BO/c2-1-3/h2H3|||1.20|0.01|34|2.12|||||4.10||borane-carbonyl
356|bromomethane|CH3Br|0|1|74-83-9|6083|6323|0|InChI=1S/CH3Br/c1-2/h1H3|GZUXJHMPEANEGY-UHFFFAOYSA-N||1.84|0.00|22|2.22||5.61|0.00|243|3.79||bromomethane
409|chloromethane|CH3Cl|0|1|74-87-3|6087|6327|0|InChI=1S/CH3Cl/c1-2/h1H3|NEHMKBQYUWJMIP-UHFFFAOYSA-N||1.87|0.00|22|2.32||4.56|0.00|243|3.01||chloromethane
459|dichloro(methyl)borane|CH3BCl2|0|1|7318-78-7|122583|138990|0|InChI=1S/CH3BCl2/c1-2(3)4/h1H3|WRWXDQSBUPVVPD-UHFFFAOYSA-N||1.42|0.01|19|1.91|||||6.07||dichloromethylborane
462|methanimine|CH3N|0|1|2053-29-4|109754|123139|0|InChI=1S/CH3N/c1-2/h2H,1H2|WDWDWGRYHDPSDS-UHFFFAOYSA-N|||||2.18|||||2.58||methanimine
477|difluoro(methyl)borane|CH3BF2|0|1|373-64-8|119987|136212|0|InChI=1S/CH3BF2/c1-2(3)4/h1H3|AYIZUGQPPRPVJJ-UHFFFAOYSA-N||1.67|0.00|19|1.74|||||3.09||difluoromethylborane
549|fluoromethane|CH3F|0|1|593-53-3|11148|11638|0|InChI=1S/CH3F/c1-2/h1H3|NBVXSUQYWXRMNV-UHFFFAOYSA-N||1.86|0.00|22|2.07||2.62|0.00|243|1.84||fluoromethane
555|formamide|CH3NO|0|1|75-12-7|693|713|0|InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)|ZHNUHDYFZUAESO-UHFFFAOYSA-N||3.72|0.00|22|4.08||4.22|0.00|22|2.82||formamide
619|iodomethane|CH3I|0|1|74-88-4|6088|6328|0|InChI=1S/CH3I/c1-2/h1H3|INQOMBQAUSQDDS-UHFFFAOYSA-N||1.59|0.00|22|2.14||7.68|0.00|22|5.24||iodomethane
685|azidomethane|CH3N3|0|1|624-90-8|71411|79079|0|InChI=1S/CH3N3/c1-3-4-2/h1H3|PBTHJVDBCFJQGG-UHFFFAOYSA-N||2.17|0.04|19|1.98|||||4.49||methyl-azide
691|difluoro(methyl)phosphane|CH3F2P|0|1|753-59-3|120333|136565|0|InChI=1S/CH3F2P/c1-4(2)3/h1H3|AMJMBJIZKKMZIE-UHFFFAOYSA-N||2.06|0.01|19|2.48|||||4.41||methyldifluorophosphine
706|methyl sulfate|CH3O4S-|-1|1|75-93-4|3881721|4694097|1|InChI=1S/CH4O4S/c1-5-6(2,3)4/h1H3,(H,2,3,4)/p-1|JZMJDSHXVKJFKW-UHFFFAOYSA-M|||||4.83|||||5.20||methyl-sulfate
726|nitromethane|CH3NO2|0|1|75-52-5|6135|6375|0|InChI=1S/CH3NO2/c1-2(3)4/h1H3|LYGJENNIWJXYER-UHFFFAOYSA-N||3.45|0.00|22|4.05||4.96|0.00|22|3.59||nitromethane
899|trifluoro(methyl)silane|CH3F3Si|0|1|373-74-0|61121|67804|0|InChI=1S/CH3F3Si/c1-5(2,3)4/h1H3|BHOCBLDBJFCBQS-UHFFFAOYSA-N|||||2.74|||||3.72||trifluoro-methyl-silane
1162|difluorophosphorylmethane|CH3F2OP|0|1|676-99-3|62813|69610|0|InChI=1S/CH3F2OP/c1-5(2,3)4/h1H3|PQIOSYKVBBWRRI-UHFFFAOYSA-N|||||4.22|||||4.06||methylphosphonic-difluoride
1466|trichloro(methyl)silane|CH3Cl3Si|0|1|75-79-6|6159|6399|0|InChI=1S/CH3Cl3Si/c1-5(2,3)4/h1H3|JLUFWMXJHAVVNN-UHFFFAOYSA-N||1.91|0.00|22|2.55||11.56|0.00|22|8.47||trichloromethylsilane
1504|methyl nitrite|CH3NO2|0|1|624-91-9|11730|12231|0|InChI=1S/CH3NO2/c1-4-2-3/h1H3|BLLFVUPNHCTMSV-UHFFFAOYSA-N||2.05|0.03|34|2.99|||||3.59||methyl-nitrite
1505|methyl nitrate|CH3NO3|0|1|598-58-3|11231|11724|0|InChI=1S/CH3NO3/c1-5-2(3)4/h1H3|LRMHVVPPGGOAJQ-UHFFFAOYSA-N||2.88|0.00|38|3.83|||||4.09||methyl-nitrate
1506|N-methylidenehydroxylamine|CH3NO|0|1|75-17-2|6110|6350|0|InChI=1S/CH3NO/c1-2-3/h3H,1H2|SQDFHQJTAWCFIB-UHFFFAOYSA-N||0.46|0.00|34|0.42|||||3.19||N-methylidenehydroxylamine
1511|N,N-difluoromethanamine|CH3F2N|0|1|753-58-2|464748|533410|0|InChI=1S/CH3F2N/c1-4(2)3/h1H3|KTNJOGGUCNTDHY-UHFFFAOYSA-N||2.58|0.03|252|2.74|||||3.04||NN-difluoromethanamine
1514|carbamic acid|CH3NO2|0|1|463-77-4|271|277|0|InChI=1S/CH3NO2/c2-1(3)4/h2H2,(H,3,4)|KXDHJXZQYSOELW-UHFFFAOYSA-N|||||2.55|||||3.07||carbamic-acid
2245|silylformonitrile|CH3NSi|0|1|29210-66-0|124800|141467|0|InChI=1S/CH3NSi/c2-1-3/h3H3|LCHWKMAWSZDQRD-UHFFFAOYSA-N|||||3.72|||||5.00||silanecarbonitrile
2662|methanesulfonyl chloride|CH3ClO2S|0|1|124-63-0|29037|31297|0|InChI=1S/CH3ClO2S/c1-5(2,3)4/h1H3|QARBMVPHQWIHKH-UHFFFAOYSA-N||3.15|0.00|22|4.51||8.25|0.00|22|6.11||methanesulfonyl-chloride
2727|(trichloromethyl)germane|CH3Cl3Ge|0|1||19970047||0|InChI=1S/CH3Cl3Ge/c2-1(3,4)5/h5H3||||||2.45|||||9.87||trichloromethyl-germane
2728|trichloro(methyl)germane|CH3Cl3Ge|0|1|993-10-2|63615|70436|0|InChI=1S/CH3Cl3Ge/c1-5(2,3)4/h1H3|FEFXFMQVSDTSPA-UHFFFAOYSA-N|||||3.19|||||9.45||methylgermanium-trichloride
3068|lambda-3-carbane|CH3|0|2|2229-07-4|2299212||0|InChI=1S/CH3/h1H3||||||0.00|||||1.59||methyl
3069|carbanide|CH3-|-1|1|15194-58-8|858|881|0|InChI=1S/CH3/h1H3/q-1|LGRLWUINFJPLSH-UHFFFAOYSA-N|||||1.76|||||2.85||methanide
3085|hydroxymethyl|CH3O|0|2||121313||0|InChI=1S/CH3O/c1-2/h2H,1H2||||||1.61|||||2.05||hydroxymethanide
3088|methanethiolate|CH3S-|-1|1||453046|519392|0|InChI=1S/CH4S/c1-2/h2H,1H3/p-1|LSDPWZHWYPCBBB-UHFFFAOYSA-M|||||3.61|||||4.18||methanethiolate
3089|methylsulfanyl|CH3S|0|2|7175-75-9|109860||0|InChI=1S/CH3S/c1-2/h1H3||||||1.80|||||3.54||methylsulfanyl
3105|methanethiol radical|CH2SH|0|2|17032-46-1|123613||0|InChI=1S/CH3S/c1-2/h2H,1H2||||||1.30|||||3.74||methanethiol-radical
3106|methyl hypofluorite|CH3FO|0|1|36336-08-0|125330|142072|0|InChI=1S/CH3FO/c1-3-2/h1H3|XMSZANIMCDLNKA-UHFFFAOYSA-N|||||2.59|||||2.55||methyl-hypofluorite
594|methaneselenol|CH4Se|0|1|60343-91-1|389633||0|InChI=1S/CH4Se/c1-2/h2H,1H3||||||1.62|||||4.96||hydrogen-methyl-selenide
672|methane|CH4|0|1|74-82-8|291|297|0|InChI=1S/CH4/h1H4|VNWKTOKETHGBQD-UHFFFAOYSA-N||0.00|0.00|22|0.00||2.60|0.00|243|1.95||methane
673|methanethiol|CH4S|0|1|74-93-1|855|878|0|InChI=1S/CH4S/c1-2/h2H,1H3|LSDPWZHWYPCBBB-UHFFFAOYSA-N||1.52|0.00|22|1.81||5.19|0.33|341|4.02||methanethiol
674|methanol|CH4O|0|1|67-56-1|864|887|0|InChI=1S/CH4O/c1-2/h2H,1H3|OKKJLVBELUTLKV-UHFFFAOYSA-N||1.70|0.00|22|1.83||3.25|0.00|22|2.32||methanol
675|methanediol|CH4O2|0|1|463-57-0|71348|79015|0|InChI=1S/CH4O2/c2-1-3/h2-3H,1H2|CKFGINPQOCXMAZ-UHFFFAOYSA-N|||||2.89|||||2.69||methanediol
695|hydroperoxymethane|CH4O2|0|1|3031-73-0|17190|18199|0|InChI=1S/CH4O2/c1-3-2/h2H,1H3|MEUKEBNAABNAEX-UHFFFAOYSA-N||2.22|0.00|22|1.79||4.32|0.00|22|3.00||methylhydroperoxide
909|urea|CH4N2O|0|1|57-13-6|1143|1176|0|InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)|XSQUKJJJFZCRTK-UHFFFAOYSA-N||4.56|0.00|22|4.58|||||3.57||urea
1102|methanesulfonic acid|CH4O3S|0|1|75-75-2|6155|6395|0|InChI=1S/CH4O3S/c1-5(2,3)4/h1H3,(H,2,3,4)|AFVFQIVMOAPDHO-UHFFFAOYSA-N|||||3.45||6.70|0.00|242|4.84||methanesulfonic-acid
2672|methyl dichlorosilane|CH4Cl2Si|0|1|75-54-7|6136||0|InChI=1S/CH4Cl2Si/c1-4(2)3/h4H,1H3|||1.91|0.00|38|2.73|||||7.27||methyl-dichlorosilane
2944|thiourea|CH4N2S|0|1|17370-85-3|2005981|2723790|0|InChI=1S/CH4N2S/c2-1(3)4/h(H4,2,3,4)|UMGDCJDMYOKAJW-UHFFFAOYSA-N||5.07|0.00|22|6.21|||||5.75||thiourea
550|fluoro(methyl)silane|CH5FSi|0|1|753-44-6|10328924||0|InChI=1S/CH5FSi/c1-3-2/h3H2,1H3|||1.70|0.01|19|1.99|||||4.60||fluoromethylsilane
575|guanidine|CH5N3|0|1|113-00-8|3400|3520|0|InChI=1S/CH5N3/c2-1(3)4/h(H5,2,3,4)|ZRALSGWEFCBTJO-UHFFFAOYSA-N|||||2.93|||||4.42||guanidine
620|(iodomethyl)-silane|CH5ISi|0|1|7570-22-1|20137288||0|InChI=1S/CH5ISi/c2-1-3/h1H2,3H3||||||1.96|||||8.79||iodomethyl-silane
621|iodo(methyl)silane|CH5ISi|0|1|18089-64-0||101465227|0|InChI=1S/CH5ISi/c1-3-2/h3H2,1H3|UYZCOIPBWUQSTQ-UHFFFAOYSA-N||1.86|0.01|19|2.64|||||8.73||iodomethylsilane
683|methanamine|CH5N|0|1|74-89-5|6089|6329|0|InChI=1S/CH5N/c1-2/h2H2,1H3|BAVYZALUXZFZLV-UHFFFAOYSA-N||1.31|0.00|22|1.43||4.01|0.00|439,440|2.89||methylamine
684|methylarsane|CH5As|0|1|593-52-2|71386|79054|0|InChI=1S/CH5As/c1-2/h2H2,1H3|IDDBICIFODFKQO-UHFFFAOYSA-N|||||1.06|||||5.95||methylarsine
687|methylborane|CH5B|0|1|12538-96-4|4483558|5326078|0|InChI=1S/CH5B/c1-2/h2H2,1H3|PLFLRQISROSEIJ-UHFFFAOYSA-N|||||0.46|||||3.69||methylborane
700|methyl dihydrogen phosphate|CH5O4P|0|1||12578|13130|1|InChI=1S/CH5O4P/c1-5-6(2,3)4/h1H3,(H2,2,3,4)|CAAULPUQFIIOTL-UHFFFAOYSA-N|||||0.95|||||5.24||methylphosphate
701|methylphosphane|CH5P|0|1|593-54-4|62195|68973|0|InChI=1S/CH5P/c1-2/h2H2,1H3|SAWKFRBJGLMMES-UHFFFAOYSA-N||1.10|0.00|244|1.27|||||5.11||methylphosphine
1507|N-methylhydroxylamine|CH5NO|0|1|593-77-1|11157|11647|0|InChI=1S/CH5NO/c1-2-3/h2-3H,1H3|CPQCSJYYDADLCZ-UHFFFAOYSA-N|||||3.06|||||3.44||N-methylhydroxylamine
2670|chloro(methyl)silicon|CH5ClSi|0|1|993-00-0|55185||0|InChI=1S/CH5ClSi/c1-3-2/h3H2,1H3|||1.93|0.00|38|2.56|||||6.16||methyl-chlorosilane
704|methylsilane|CH6Si|0|1|992-94-9|63613||0|InChI=1S/CH6Si/c1-2/h1-2H3|||0.73|0.00|22|0.67|||||5.20||methylsilane
705|methoxysilane|CH6OSi|0|1|2171-96-2|121130|137466|0|InChI=1S/CH6OSi/c1-2-3/h1,3H3|ARYZCSRUUPFYMY-UHFFFAOYSA-N||1.15|0.02|19|1.28|||||5.20||methyl-silyl-ether
1494|methylgermane|CH6Ge|0|1|1449-65-6|120726||0|InChI=1S/CH6Ge/c1-2/h1-2H3|||3.80|0.80|34|0.69|||||5.87||methylgermane
2256|2-arsine-ethanol|CH7AsO|0|1||||2|InChI=1S/C2H7AsO/c3-1-2-4/h4H,1-3H2||||||1.96|||||7.98||2-arsine-ethanol
1468|methyldiborane|CH8B2|0|1|23777-55-1|||0|InChI=1S/CH4B.BH4/c1-2;/h2H,1H3;1H4|||0.57|0.01|19|0.52|||||6.00||methyldiborane
7|1,1,1-trichloro-2,2,2-trifluoroethane|C2Cl3F3|0|1|354-58-5|9258|9635|0|InChI=1S/C2Cl3F3/c3-1(4,5)2(6,7)8|BOSAWIQFTJIYIS-UHFFFAOYSA-N||0.74|0.00|22|0.54||10.42|0.00|22|7.14||111-trichlorotrifluoroethane
12|1,1,2-trichloro-1,2,2-trifluoroethane|C2Cl3F3|0|1|76-13-1|6188|6428|1|InChI=1S/C2Cl3F3/c3-1(4,6)2(5,7)8|AJDIZQLSFPQPEY-UHFFFAOYSA-N|||||1.00||10.39|0.00|22|6.94||112-trichloro-122-trifluoro-ethane
15|1,1-dichloro-2,2-difluoroethene|C2Cl2F2|0|1|79-35-6|21106435|6592|0|InChI=1S/C2Cl2F2/c3-1(4)2(5)6|QDGONURINHVBEW-UHFFFAOYSA-N|||||0.34|||||5.60||11-dichloro-22-difluoroethene
48|1,2-dichloro-1,1,2,2-tetrafluoroethane|C2Cl2F4|0|1|1320-37-2|13853215|6429|1|InChI=1S/C2Cl2F4/c3-1(5,6)2(4,7)8|DDMOUSALMHHKOS-UHFFFAOYSA-N||0.67|0.00|22|0.74||9.71|0.18|341|5.56||12-dichloro-1122-tetrafluoroethane
331|bis(trifluoromethylsulfonyl)azanide|C2F6NO4S2-|-1|1||3387945|4176748|2|InChI=1S/C2F6NO4S2/c3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/q-1|NHHWJSXMTZIPES-UHFFFAOYSA-N|||||0.19|||||9.51||bis-trifluoromethanesulfone-imide
355|bromofluoroethyne|C2BrF|0|1|85352-03-0|13522339||0|InChI=1S/C2BrF/c3-1-2-4|||0.45|0.00|19|0.27|||||4.44||bromofluoroacetylene
411|1-chloro-1,1,2,2,2-pentafluoroethane|C2ClF5|0|1|76-15-3|6190|6430|0|InChI=1S/C2ClF5/c3-1(4,5)2(6,7)8|RFCAUADVODFSLZ-UHFFFAOYSA-N||0.52|0.00|22|0.44||6.48|0.15|341|4.29||chloropentafluoroethane
414|1-chloro-1,2,2-trifluoroethene|C2ClF3|0|1|79-38-9|6345|6594|0|InChI=1S/C2ClF3/c3-1(4)2(5)6|UUAGAQFQZIEFAH-UHFFFAOYSA-N||0.40|0.00|22|0.47|||||4.26||chlorotrifluoroethene
891|2,2,2-trifluoroacetate|C2F3O2-|-1|1|14477-72-6|76197|84468|0|InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)/p-1|DTQVDTLACAAQTR-UHFFFAOYSA-M|||||4.91|||||3.60||trifluoroacetate
893|2,2,2-trifluoroacetonitrile|C2F3N|0|1|353-85-5|61029|67710|0|InChI=1S/C2F3N/c3-2(4,5)1-6|SFFUEHODRAXXIA-UHFFFAOYSA-N||1.26|0.00|244|1.38|||||3.23||trifluoroacetonitrile
1036|2,2,2-trichloroacetonitrile|C2Cl3N|0|1|545-06-2|13861934|11011|0|InChI=1S/C2Cl3N/c3-2(4,5)1-6|DRUIESSIVFYOMK-UHFFFAOYSA-N||1.99|0.00|410|2.09||10.42|0.00|243|7.51||222-trichloroacetonitrile
1041|oxalonitrile|C2N2|0|1|460-19-5|9605|9999|0|InChI=1S/C2N2/c3-1-2-4|JMANVNJQNLATNU-UHFFFAOYSA-N||0.00|0.00|38|0.00||5.01|0.00|243|3.73||oxalonitrile
1127|1,1,2,2-tetrachloroethene|C2Cl4|0|1|127-18-4|13837281|31373|0|InChI=1S/C2Cl4/c3-1(4)2(5)6|CYTYCFOTNPOANT-UHFFFAOYSA-N||0.00|0.00|22|0.00||12.10|0.00|22|8.77||tetrachloroethylene
1500|cyano thiocyanate|C2N2S|0|1|627-52-1|120218|136447|0|InChI=1S/C2N2S/c3-1-5-2-4|RFMQOHXWHFHOJF-UHFFFAOYSA-N||3.01|0.01|34|3.14|||||5.79||cyano-thiocyanate
2353|{[}(cyanoimino)methylene{]}azanide|C2N3-|-1|1||||0|InChI=1S/C2N3/c3-1-5-2-4/q-1||||||0.90|||||5.02||cyanoimino-methylene-azanide
2393|1-bromo-1,2,2-trifluoroethene|C2BrF3|0|1|598-73-2|11237|11730|0|InChI=1S/C2BrF3/c3-1(4)2(5)6|AYCANDRGVPTASA-UHFFFAOYSA-N||0.76|0.00|22|0.65|||||5.03||bromotrifluoroethylene
2399|1,1-dichloro-1,2,2,2-tetrafluoroethane|C2Cl2F4|0|1|374-07-2|9392|9775|0|InChI=1S/C2Cl2F4/c3-1(4,5)2(6,7)8|BAMUEXIPKSRTBS-UHFFFAOYSA-N||0.55|0.00|22|0.62|||||5.69||11-dichlorotetrafluoroethane
2585|1,1,1,2,2,2-hexachloroethane|C2Cl6|0|1|67-72-1|5979|6214|0|InChI=1S/C2Cl6/c3-1(4,5)2(6,7)8|VHHHONWQHHHLTI-UHFFFAOYSA-N||0.00|0.00|22|0.00|||||11.47||hexachloroethane
2596|1,1,1,2,2,2-hexafluoroethane|C2F6|0|1|76-16-4|6191|6431|0|InChI=1S/C2F6/c3-1(4,5)2(6,7)8|WMIYKQLTONQJES-UHFFFAOYSA-N||0.00|0.00|22|0.00||4.73|0.15|341|3.01||hexafluoroethane
2809|1,1,1,2,2-pentachloro-2-fluoroethane|C2Cl5F|0|1|354-56-3|55058|61107|0|InChI=1S/C2Cl5F/c3-1(4,5)2(6,7)8|KQKBWZDTYSQPMD-UHFFFAOYSA-N||0.51|0.00|22|0.60|||||9.98||pentachlorofluoroethane
2906|1,1,2,2-tetrachloro-1,2-difluoroethane|C2Cl4F2|0|1|76-12-0|6187|6427|1|InChI=1S/C2Cl4F2/c3-1(4,7)2(5,6)8|UGCSPKPEHQEOSR-UHFFFAOYSA-N||1.26|0.00|22|0.00|||||8.58||1122-tetrachlorodifluoroethane
2907|1,1,1,2-tetrachloro-2,2-difluoroethane|C2Cl4F2|0|1|76-11-9|6186|6426|0|InChI=1S/C2Cl4F2/c3-1(4,5)2(6,7)8|SLGOCMATMKJJCE-UHFFFAOYSA-N||1.39|0.00|38|0.62|||||8.52||1112-tetrachlorodifluoroethane
2926|1,1,2,2-tetrafluoroethene|C2F4|0|1|116-14-3|8000|8301|0|InChI=1S/C2F4/c3-1(4)2(5)6|BFKJFAAPBSQJPD-UHFFFAOYSA-N|||||0.00|||||2.98||tetrafluoroethylene
2959|2,2,2-trichloroacetyl chloride|C2Cl4O|0|1|76-02-8|6180|6420|0|InChI=1S/C2Cl4O/c3-1(7)2(4,5)6|PVFOMCVHYWHZJE-UHFFFAOYSA-N||1.20|0.00|22|1.16||12.48|0.00|22|8.74||trichloroacetyl-chloride
3114|dicarbon|C2|0|1|12070-15-4|||0|InChI=1S/C2/c1-2||||||0.00|||||1.18||dicarbon
3129|trifluoro(isocyano)methane|C2F3N|0|1|105879-13-8|128288|145434|0|InChI=1S/C2F3N/c1-6-2(3,4)5|LKHQVUSYAMWNQZ-UHFFFAOYSA-N||1.15|0.01|19|0.69|||||3.38||trifluoroisocyanomethane
3181|1,1,1,2,2-pentafluoro-2-iodoethane|C2F5I|0|1|263005-67-0;354-64-3|9259|9636|0|InChI=1S/C2F5I/c3-1(4,5)2(6,7)8|UXPOJVLZTPGWFX-UHFFFAOYSA-N|||||1.08|||||6.54||pentafluoroethyl-iodide
348|bromoethyne|C2HBr|0|1|593-61-3|120153|136381|0|InChI=1S/C2HBr/c1-2-3/h1H|RUEKPBLTWGFBOD-UHFFFAOYSA-N||0.23|0.00|244|0.52|||||4.53||bromoacetylene
399|chloroethyne|C2HCl|0|1|593-63-5|62197|68975|0|InChI=1S/C2HCl/c1-2-3/h1H|DIWKDXFZXXCDLF-UHFFFAOYSA-N||0.44|0.00|244|0.77|||||3.77||chloroacetylene
542|fluoroethyne|C2HF|0|1|2713-09-9|30363|32759|0|InChI=1S/C2HF/c1-2-3/h1H|IAWCIZWLKMTPLL-UHFFFAOYSA-N||0.72|0.00|244|0.83|||||2.42||fluoroacetylene
615|iodoethyne|C2HI|0|1|14545-08-5|123270|139776|0|InChI=1S/C2HI/c1-2-3/h1H|JCIVIRQSXLTMEF-UHFFFAOYSA-N|||||0.32|||||6.01||iodoacetylene
754|1,1,1,2,2-pentachloroethane|C2HCl5|0|1|76-01-7|6179|6419|0|InChI=1S/C2HCl5/c3-1(4)2(5,6)7/h1H|BNIXVQGCZULYKV-UHFFFAOYSA-N||0.92|0.00|22|1.11||14.09|0.00|22|10.08||pentachloroethane
881|1,1,2-trichloroethene|C2HCl3|0|1|79-01-6|13837280|6575|0|InChI=1S/C2HCl3/c3-1-2(4)5/h1H|XSTXAVWGXDQKEL-UHFFFAOYSA-N||0.77|0.00|22|1.14||10.06|0.00|22|7.31||112-trichloroethene
892|2,2,2-trifluoroacetic acid|C2HF3O2|0|1|76-05-1|10239201|6422|0|InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)|DTQVDTLACAAQTR-UHFFFAOYSA-N||2.28|0.00|22|2.30||5.45|0.00|22|3.54||trifluoroacetic-acid
894|1,1,2-trifluoroethene|C2HF3|0|1|359-11-5|9284|9665|0|InChI=1S/C2HF3/c3-1-2(4)5/h1H|MIZLGWKEZAPEFJ-UHFFFAOYSA-N||1.32|0.00|244|1.47|||||3.03||trifluoroethene
2354|dicyanamide|C2HN3|0|1|504-66-5|10012||0|InChI=1S/C2HN3/c3-1-5-2-4/h5H||||||3.89|||||4.53||dicyanamide
2420|2-chloro-1,1-difluoroethene|C2HClF2|0|1|359-10-4|9283|9664|0|InChI=1S/C2HClF2/c3-1-2(4)5/h1H|HTHNTJCVPNKCPZ-UHFFFAOYSA-N||1.29|0.00|38|1.21|||||4.28||2-chloro-11-difluoroethylene
2422|difluoromethoxy(trifluoro)methane|C2HF5O|0|1|3822-68-2|69852|77443|1|InChI=1S/C2HF5O/c3-1(4)8-2(5,6)7/h1H|ACYQYBAHTSKBLM-UHFFFAOYSA-N|||||1.56|||||3.44||difluoromethyl-trifluoromethyl-ether
2567|2-bromo-2-chloro-1,1,1-trifluoroethane|C2HBrClF3|0|1|200-912-0|3441|3562|0|InChI=1S/C2HBrClF3/c3-1(4)2(5,6)7/h1H|BCQZXOMGPXTTIC-UHFFFAOYSA-N||2.07|0.00|38|1.47|||||6.51||halothane
2817|1,1,1,2,2-pentafluoroethane|C2HF5|0|1|354-33-6|9256|9633|0|InChI=1S/C2HF5/c3-1(4)2(5,6)7/h1H|GTLACDSXYULKMZ-UHFFFAOYSA-N||1.54|0.00|22|1.74||4.62|0.18|341|3.04||pentafluoroethane
